Unnamed: 0,_id,text,task_1,task_2,inputs,task_2_cat
4819,60c5d6bf5659ea5e55def97d,@BeschlossDC All it does is bring in $$$$$$$$$$&amp;&amp;&amp;$$$$$fucker does not believe it,HOF,PRFN,0,3
5075,60c5d6bf5659ea5e55def26f,@naomiosaka Brava!! I hope someday soon the media/sports journalism will realize theyâ€™re job is to cover events which doesnâ€™t mean theyâ€™re owed personal access to participants. And organizers will realize their job is to organize not pimp out the p,HOF,PRFN,0,3
3713,60c5d6bf5659ea5e55deff0c,@mrcollins1986 @mylestaylor8 Couldnâ€™t win either way poor bastard ðŸ˜‚ðŸ˜‚,HOF,PRFN,0,3
673,60c5d6bf5659ea5e55def577,"He is Dr. AK Roy currently serving at district hospital Maharajganj, UP. He is crying because he don't have Remdesivir to save the people's life. People here are trying to help while the government is constantly don't the opposite💔 #ModiKaVaccineJumla #ModiResign https://t.co/wBKCIeCePD",NOT,NONE,1,1
4193,60c5d6bf5659ea5e55defc3b,"@DhzWrld â€œThatâ€™s your bitch, huh? R. Kelly I may just piss on herâ€ Basically any of his R Kelly quotes always make me laugh lmao. or â€œLeave you with a shit bag, you got bloody farts boyâ€",HOF,PRFN,0,3
1820,60c5d6bf5659ea5e55defdbd,fuck off go pay attention to this idc how bad it is https://t.co/qJRA51z4Lc,HOF,PRFN,0,3
779,60c5d6bf5659ea5e55def50a,"Dear India people.  Let me come to your country. And let we make this Pandemic the End.  Forgive me if right Now I still can't pay my Air Plane Ticket or my Trip to India. But believe me. If I go to your country for 2 Weeks, it will gone  #IndiaCovidCrisis  #TurnBackCovid",NOT,NONE,1,1
2563,60c5d6bf5659ea5e55df03f7,Of all options open to Government this is the worst.  #Auspol #IndiaCovidCrisis,HOF,HATE,0,0
2128,60c5d6bf5659ea5e55deff82,@globaltimesnews We are  suffering due to #WuhanVirus. Shame on #China .,HOF,HATE,0,0
993,60c5d6bf5659ea5e55defa4d,@HateDyck Tharcastic twat,HOF,PRFN,0,3
1116,60c5d6bf5659ea5e55def744,"#Covid19 3rd wave is looming in SA once again we have dropped our guard. Partying we are seeing, social distancing and other #Covid19 protocols not being observed is worrying. SA should be learning from #IndiaCovidCrisis",NOT,NONE,1,1
4025,60c5d6bf5659ea5e55defc8f,"@MarkBirch1988 I haven't been too arsed either way, would have been interesting to see who he brought in in the summer, but he'd be a massive shitbag if he bailed now.",HOF,PRFN,0,3
2475,60c5d6bf5659ea5e55df0118,@Linda36758099 Steven Greer is fantastic! I think he's right about this and the false information coming from the government and the so called whistle blowers!! It's all bollocks to set up the false flag operation!!!,HOF,PRFN,0,3
3513,60c5d6bf5659ea5e55def33a,Civil War fact of the day: Maj Gen Joseph Hooker frequented brothels so much troops started calling the women who worked there Hookers Girls. Later it was shortened to just Hookers And that's how working girls got the nickname,HOF,PRFN,0,3
3100,60c5d6bf5659ea5e55df0471,"I'm a working bitch, ain't got no time for dick",HOF,PRFN,0,3
4412,60c5d6bf5659ea5e55defd5d,Found the little bastard ðŸ‘Œ now the fun begins. ðŸ˜¬ https://t.co/KH2WPFyT7n,HOF,PRFN,0,3
4998,60c5d6bf5659ea5e55def7b0,President of a party with more than 300 mps have no shame to saying that its workers/supporters fled from west-bengal..Such a shame..Dhikaar hai bhai ish president pe aur ish party pe.. @PMOIndia @AmitShah @BJP4India #ShameOnBJP #BengalBurning,HOF,HATE,0,0
465,60c5d6bf5659ea5e55def48a,@Peety_Editor It’s shite. Southgate is a clown. International football is shit. You telling me Southgates CV means he can manage an international team?!? This is everything wrong with football. It’s bollocks.,HOF,PRFN,0,3
3238,60c5d6bf5659ea5e55df04ac,HATE,HOF,OFFN,0,2
5056,60c5d6bf5659ea5e55def24d,@coffey_sw @majornelson @XboxGamePass @XboxGamePassPC Be prepared to lose days of ur life mate. I bought it a while ago during a steam sale just randomly coz I like turn based games and bloody hell if I haven't sank mmo-like hours into it.,NOT,NONE,1,1
3567,60c5d6bf5659ea5e55def660,CC: @whatavyashole season 6 Bartlet hurts me (and Josh is one maha asshole),HOF,OFFN,0,2
3988,60c5d6bf5659ea5e55def78c,"People didn't give 300+ seats majority to BJP to see #BengalBurning ... If they can't fix this, they hv no right to continue in office... Don't take our votes for granted @narendramodi ...",HOF,HATE,0,0
2570,60c5d6bf5659ea5e55df04dc,"We will never forget you #Dr_ShahabuddinShahab, we will also not forget you destroy your life for @laluprasadrjd and his party @RJDforIndia! But @yadavtejashwi failed to help your son, while he was busy to Congrats Mamta! #JusticeForShahabuddin #BoycottRJD https://t.co/cAVrm6MYQA",NOT,NONE,1,1
612,60c5d6bf5659ea5e55def62d,"@samirsaran Don’t think so. Once this is over, India should lead the global effort to investigate the origins of this #ChineseVirus. We must not budge in-front the dragon now. A lot of precious lives have been lost and we owe it to them 🙏",NOT,NONE,1,1
4755,60c5d6bf5659ea5e55def945,"What the hell,,,,,, #COVID19 #CovidVaccine #COVIDEmergency2021 #Corona #Corona2ndWave https://t.co/ETOg72VUb4",HOF,HATE,0,0
3218,60c5d6bf5659ea5e55df047b,Shame on you Modi. Our #CovidWarriors are giving up. #IndiaCovidCrisis  #Resign_PM_Modi  #ResignModi https://t.co/xO00I7TOGj,HOF,OFFN,0,2
1751,60c5d6bf5659ea5e55defdb6,@GIGACHAD2021 @TerryLandrum_24 @lordvondoge @DanLandry12 @nexusque @Cocochaneladair @Luke360 @amy_stroud @thatgirltrades2 @greg16676935420 @helladdict69 @NickBalazs Dammmm pimp daddy,HOF,PRFN,0,3
4539,60c5d6bf5659ea5e55def58b,Damages that you people did to India will take decades to recover. #ResignModi,HOF,HATE,0,0
3757,60c5d6bf5659ea5e55deffd2,"I'm having a hard time putting some logic into this guy. He's apparently ""unmasking scandal of the century"". This guy, I kid you not doesn't believe in the whole pandemic. #ExitModi #ResignModi #ResignPMmodi #cancel12thboardexams2021 #AdarPoonawalla #lockdown2021 #ElectionResult https://t.co/2wAyEwi8lA",HOF,OFFN,0,2
329,60c5d6bf5659ea5e55def43b,Burning my bollocks on the BBQ.... https://t.co/W2lkeMHNWx,HOF,PRFN,0,3
3053,60c5d6bf5659ea5e55df0423,@AcrylixFL Ainât that the bitch whoâs a nanny ?,HOF,PRFN,0,3
4411,60c5d6bf5659ea5e55defd5c,someone tell me how to style a shag haircut because itâ€™s not suiting me at all and i feel like crying iâ€™m reliving my year 8 hairstyle all over again,NOT,NONE,1,1
3411,60c5d6bf5659ea5e55def3cb,@LozzaFox Bloody hell Lozza have you banged your head? Your being normal for a change...,HOF,OFFN,0,2
4190,60c5d6bf5659ea5e55defbb5,@Khan____INC @UrmilaSinha15 @sakkukanojiya92 @MonikaSheokand5 @MukeshSharmaMLA @Ame2008Kumar @navneetkaursoh3 @tanyapandit1999 @i_am_Aafree @kukk44 It's not only shameful dereliction of duty but anti-humane and anti-national approach!!! #SpinelessModi #R,HOF,HATE,0,0
2647,60c5d6bf5659ea5e55df0376,@SamONeillSA Sam.... Do you think this traitorous bastard will even get a rap over the  knuckles ??     🤔😠,HOF,PRFN,0,3
3299,60c5d6bf5659ea5e55def269,@cspensley_ @TatumsBurner0 @BryceHall he aint gna shag you,HOF,PRFN,0,3
1911,60c5d6bf5659ea5e55defe53,I love watching the nut falling out of my pussy and ass 🥰,HOF,PRFN,0,3
1028,60c5d6bf5659ea5e55def6f6,"Yup, you read it correct!! This is how shameless the left media is!!! #spinelessmodi #Bengalisburning #BengalViolence #BengalBurning https://t.co/4l1kbf3TAm",HOF,HATE,0,0
769,60c5d6bf5659ea5e55def604,Distant Relatives album by Damian Marley &amp; Nas https://t.co/BisCygfAeu,NOT,NONE,1,1
4736,60c5d6bf5659ea5e55def822,Some people have doesn't have thought.. they have smart phones.. Ghar baite #hashtags displays #resignmodi If oxygen is shortage no state government is responsible only they get a word Modi. If there was no beds. Obviously they raise Modi.. #Toresign How foolish you are???,NOT,NONE,1,1
2380,60c5d6bf5659ea5e55df01ee,i want to bite a dick,HOF,PRFN,0,3
1458,60c5d6bf5659ea5e55defc7a,"@calcran4401 @ChrisD34674746 @Timcast A woman can get a pretty high body count only taking one dick at a time... While virginity is no indicator of wisdom, having a good head on one's shoulders does correlate inversely to a woman's body count.",HOF,PRFN,0,3
3207,60c5d6bf5659ea5e55df0319,"People are dying, left to go begging for basic medical resources. No ventilators. No O2. Delayed/No Response from Centre. State govts clueless due to lack of aid from Centre. Lies. Cover ups. Please, for the countryâs sake, #ResignModi &amp; let someone more competent do the job. https://t.co/12xZWXZgyI",HOF,HATE,0,0
1264,60c5d6bf5659ea5e55def98f,"despicable that  @BCCI was continuing with #IPL2021 &amp; diverting govt resources when #IndiaCovidCrisis is at its peak. Hopefully some sense prevails now and this circus is canceled  Chakravarthy, Warrier test positive for Covid-19; KKR vs RCB rescheduled https://t.co/6Hta1IaSRH",NOT,NONE,1,1
21,60c5d6bf5659ea5e55def142,"Since BJP lost bengal  -they spread news on rape, turns Out to be fake  -they spread out news on murder, turns out the guy is alive  -they shared video of victory celebration with guns, turns out to be edited.  Such is the desperation of BJP after losing bengal #Resign_PM_Modi",HOF,HATE,0,0
3209,60c5d6bf5659ea5e55df036d,Itâs not exactly BREAKING NEWS if heâs been selected in the squad! No brainer.  It would be BREAKING NEWS if he wasnât.    Bloody hell euros hasnât even started yet.   This is England ð´     #englandsquad #Southgate,NOT,NONE,1,1
2942,60c5d6bf5659ea5e55df021a,"BLOODY HELL, CAR WASH!!! #MaskedDancerUK https://t.co/uEOLduIRcY",NOT,NONE,1,1
1819,60c5d6bf5659ea5e55defdaa,Came across a post where people from Bengal were commenting about the situation there! Maybe what's being publicized is not completely true but these comments?! My heart aches to see our people crying to survive! #BengalBurning https://t.co/PGVeC8tY3d,NOT,NONE,1,1
4214,60c5d6bf5659ea5e55defb27,"@aajtak What the centre is doing?? Lal Quila case and now this all rubbish Bengal incident. Do you have some sort of power not? Or you are there just to sit and relax, let the people be killed #shameful #BengalBurning",HOF,HATE,0,0
3903,60c5d6bf5659ea5e55df01f8,The vaccination drive by modi government has proven epic failure They turned to exporting almost 45% manufactured vaccines The country like us decided to use themselves for their citizens #ModiKaVaccineJumla #ModiMustResign,HOF,HATE,0,0
1176,60c5d6bf5659ea5e55def95c,How dare you!!!🔥🔥 Leave the children alone!  Say no to vaccines 💉 #CovidVaccine https://t.co/fbPkugP56c,NOT,NONE,1,1
2729,60c5d6bf5659ea5e55df04ca,Shame on @MamataOfficial   #BengalBurning https://t.co/va1nASYokw https://t.co/J5TFcQ9i1R,HOF,OFFN,0,2
2938,60c5d6bf5659ea5e55df0171,Such a incompetence and shame to our health minister #ResignSudhakar whole central and state government is filled up by fools #ResignPMmodi #ResignYediyurappa #ResignSudhakar,HOF,HATE,0,0
3792,60c5d6bf5659ea5e55df00a5,@jamesouttapkt @_dutchjordi @SHGames @anniepartick @LifeAtSHG Iâ€™m not a troll pussy,HOF,PRFN,0,3
3091,60c5d6bf5659ea5e55df03af,@WorldOfMeli_ It would be funny if spencer says something like son of a bitch out of nowhere though.... Just saying (:  Hoping it's a Hard TV-PG or Soft TV-14,HOF,PRFN,0,3
1799,60c5d6bf5659ea5e55defd89,@billburr Stick to comedy dick head.,HOF,PRFN,0,3
3573,60c5d6bf5659ea5e55def667,"I've lived in Winnipeg my whole live and often hear people refer to Bishop Grandin Boulevard simply as ""Bishop"" For this reason can we rename the street after a bishop who wasn't a total shitbag? Or someone with the last name Bishop? Or Bishop from X-Men? #ProRenaming https://t.co/vKgyIk6VOc https://t.co/Trqx4uFMpp",HOF,PRFN,0,3
271,60c5d6bf5659ea5e55def31e,@dannyfardell1 @msabirder @JohnLawArt @MilesKing10 @HanbyAndrew It was/is. Shed a tear typing it...having forgotten all the times the German twat would have got a size ten up his arse if I could of got hold of him😂😂😂🤔,HOF,PRFN,0,3
2479,60c5d6bf5659ea5e55df0139,Niggas will walk around dirty asf cause they think self care is “gay” and wonder why their bitch wanna fuck with a bitch😂😂lil stank ass booty niggas,HOF,PRFN,0,3
3197,60c5d6bf5659ea5e55df03da,"Blood money for #BengalBurning ð Zee News: Mamata announces Rs 2 lakh compensation for kin of Bengal violence victims, accuses BJP of harassing Trinam.... https://t.co/IKUz4sL62K  via @GoogleNews",NOT,NONE,1,1
3381,60c5d6bf5659ea5e55def38d,Bloody Maryâ€™s are in the bad bitch hall of fame,HOF,PRFN,0,3
4542,60c5d6bf5659ea5e55def640,"if you in any way support this party of thugs, fuck you. #ModiResignOrRepeal #ResignModi https://t.co/ECiobnsVFv",HOF,PRFN,0,3
2787,60c5d6bf5659ea5e55df029f,What is bisexuality i only know dick https://t.co/wFUY7AVEfq,HOF,PRFN,0,3
2029,60c5d6bf5659ea5e55df007e,"I think it's funny that the chicks who peddled fake molly and snorted/took it every other weekend are some of the ones telling me not to trust the vaccine. girl, I saw you blow molly off a sink, shut the fuck up.",HOF,PRFN,0,3
4122,60c5d6bf5659ea5e55defbf5,If you donâ€™t give a damn then I donâ€™t give no FUCK,HOF,PRFN,0,3
3635,60c5d6bf5659ea5e55deff81,Iâ€™m a about to piss yâ€™all off but this is too funny,HOF,PRFN,0,3
581,60c5d6bf5659ea5e55def522,Any BADD BITCHES IN VEGAS? I’m tryna collab and eat some pussy lol,HOF,PRFN,0,3
3777,60c5d6bf5659ea5e55df018a,"â€œMany angry citizens of the region, in the northern state of Uttar Pradesh, are now asking where their MP, Narendra Modi, India's PM, is in their hour of need.â€ Anger rises as coronavirus rages in Modi's constituency. #ModiFailsIndia #ResignModi https://t.co/W2HQqag9H3",HOF,HATE,0,0
2487,60c5d6bf5659ea5e55df01a5,MAYA YOU LITTLE SHIT,HOF,PRFN,0,3
4977,60c5d6bf5659ea5e55def96d,#ArvindKejriwal who dumped poor migrant labourers at Delhi border during lockdown 2020 is vaccinating journalists for free. Can't journalist afford 600 rupee vaccine Why unnecessary wastage of taxpayer's money #DelhiFightsCorona #covid19india #IndiaFightsCOVID19 #CovidVaccine https://t.co/2dkFfcNI4S,NOT,NONE,1,1
4340,60c5d6bf5659ea5e55defe64,@AThousandSky @Trey_Explainer It's Mike the alcoholic and Dick the birthday boy of course,HOF,PRFN,0,3
3935,60c5d6bf5659ea5e55defa50,@sophieisgolden they can suck it. an i jealous of saoirse? absolutely but i don't call her an ugly bastard. i'm happy for them,HOF,OFFN,0,2
2672,60c5d6bf5659ea5e55df0336,I just struggled through an insanely difficult class this past month. Skating the line of passing and failing. THIS BITCH PASSED THE FUCKING CLASS!!!!!! https://t.co/76f0rQIDrG,HOF,PRFN,0,3
342,60c5d6bf5659ea5e55def3be,Fuck off https://t.co/qbLwn5X37n,HOF,PRFN,0,3
3731,60c5d6bf5659ea5e55deff3e,@ShekharGupta How could Modi have a new team as he is surrounded by equally incompetent sycophants as the present lot. India rather needs a new PM. He has miserably failed the country. But you wonâ€™t understand. #ResignModi https://t.co/uLWwNDos6K,HOF,HATE,0,0
3108,60c5d6bf5659ea5e55df02d8,I am unable to understand the fact that he has sold everything still begging money from public &amp; society such a fool prani #ResignModi,NOT,NONE,1,1
2223,60c5d6bf5659ea5e55df0055,"A 19 yr old girl saswati jana got raped by TMC goons, over 100 of people killed in bengal just bcoz they supported BJP, 300-400 hindus migrated to assam to save their life but, this all is fake to you , Seriously? #BengalBurning #BengalViolence #fakenews https://t.co/xUsfygqpMY",HOF,HATE,0,0
630,60c5d6bf5659ea5e55def55f,The Government that Can't manage: Defeat Vaccines Oxygen Foreign Aid Pandemic Has No Right to Remain in Power #Resign_PM_Modi To save further Loss of Lives...,HOF,HATE,0,0
2024,60c5d6bf5659ea5e55deff7f,Hit the nail on the head! Respect grief. Awareness not equal to sensationalization! #IndiaCovidCrisis https://t.co/oi6VoxmO0o,NOT,NONE,1,1
2496,60c5d6bf5659ea5e55df023c,@digimega_ now im not sad. im fucking furious. don't bop me motherfucker,HOF,PRFN,0,3
1693,60c5d6bf5659ea5e55defce6,"‘We are witnessing a crime against humanity’: Arundhati Roy on India’s Covid catastrophe #IndiaCovidCrisis  It’s hard to convey the full depth and range of the trauma, the chaos and the indignity. Meanwhile, Modi is telling us not to complain https://t.co/Yr9jmO2im1",NOT,NONE,1,1
1410,60c5d6bf5659ea5e55defb10,And some writers are crying why Modi Ji is not approving Pfizer😆😆😆😆 #Pfizer  #VaccineShortage  #vaccine  #chineseVirus https://t.co/WP53umCz1D,NOT,NONE,1,1
174,60c5d6bf5659ea5e55def1f3,Bitch you can’t fuck with me if you wanted to 😂,HOF,PRFN,0,3
512,60c5d6bf5659ea5e55def3a5,"@ColinEv61465093 @Gee_McK @AttilaSzakacs1 @piersmorgan Resorting to calling someone a twat because they happen to disagree with you over something factual.  Interesting.   For the record, you seem to have missed this, but I am 100% behind Osaka and her stance about the press and her mental health.",HOF,PRFN,0,3
2365,60c5d6bf5659ea5e55df01de,#ModiKaVaccineJumla Whatever he says is all jumla. Total failure on all the fronts be it covid or economy or jobs.  Worst pm ever.,HOF,OFFN,0,2
4250,60c5d6bf5659ea5e55defb5a,"Amid Growing Islamophobia, Mosque Faces Arson Attack in France #Islamophobia https://t.co/cTzLFZilfX",HOF,HATE,0,0
2504,60c5d6bf5659ea5e55df02af,This fucker I love them so much https://t.co/ti3MIyvbIu,HOF,PRFN,0,3
2209,60c5d6bf5659ea5e55df004e,"Two days out from my 2nd dose of Moderna. Kicked my butt! Low-grade fever, chills for a few hours, general malaise, fatigue, headache. Lasted for 24 hrs. Happy to be down for just a day than to be hospitalized for weeks. Reminded me I'm a bad patient. #covidvaccine #moderna",NOT,NONE,1,1
4773,60c5d6bf5659ea5e55def75d,"I feel bad whenever I see this image . My heart cries . Dont do this modiji . I feel helpless , the tears in his eyes break me . I beg you @PMOIndia #ModiResign #ModiKaVaccineJumla #ModiMustResign #ModiFailsIndia #ModiAgainstDelhi #ModiGovtSeNaHoPayega https://t.co/WGpaZExl8B",NOT,NONE,1,1
3926,60c5d6bf5659ea5e55def874,@IKillMarxists Attention whore ðŸ¤¡,HOF,PRFN,0,3
3917,60c5d6bf5659ea5e55def6cd,@Minikloon YOUUUUUUUUUUUUUU SON OF A BITCH I WANNA PLAY DUNGEONS GIMME BACK JERRY GUN AND STRENGTH,HOF,OFFN,0,2
2526,60c5d6bf5659ea5e55df02db,"Doesn't matter if I don't get vaccine, but my parents seriously need the second dose of vaccine. What's going on, anxious! #CovidVaccine",NOT,NONE,1,1
2923,60c5d6bf5659ea5e55df00d8,Karma is a bitch!   #KashmirNeedsOxygenToo #IndiaCovidCrisis  #IndiaFightsCorona #IndiaFightsCOVID19 https://t.co/zoiOhq45Dz,NOT,NONE,1,1
1093,60c5d6bf5659ea5e55def952,"Another instance of what I would call brave decision-making in the kind of media market India is and the current #IndiaCovidCrisis, that has undoubtedly been worsened by mass political rallies. #JournalismIsNotACrime #freepress #mediaethics #journalism #India #gatekeeping https://t.co/8m04AFEi6O",NOT,NONE,1,1
3061,60c5d6bf5659ea5e55df0305,"With Many Overlords troubling Namo on #ChineseVirus, Oxygen, Remdesivir with Bengal Violence I urge @narendramodi Ji I Humbly  Request you to Please declare Emergency &amp; clean up all states of rots and return to democracy with One Nation One Election in 2024. Enough of Democracy",NOT,NONE,1,1
2078,60c5d6bf5659ea5e55defed4,@ndtv The state sponsor killing of people due to lack of oxygen is mass murder and genocide. Steps must be taken to punish the PM and his govt for his incompetence.  #ResignModi #ShamelessModi #spinelessmodi,HOF,HATE,0,0
3046,60c5d6bf5659ea5e55df0390,"@TuckerCarlson Yes!  I donât care what any doctor, celebrity or politician says.  I am not comfortable putting this particular vaccine in my body.  That is my right.  The shameless bullying has to stop.  #COVIDVaccination #covidvaccine",NOT,NONE,1,1
2413,60c5d6bf5659ea5e55df013a,@globaltimesnews We don't want #COVID19  givers to help us in any way . No thanks 🇨🇳  #chinesevirus  #CCPVirus,NOT,NONE,1,1
3907,60c5d6bf5659ea5e55df00cc,"@Victoria_Spratt Yeah, poor people don't deserve nice shit. Come on now.",HOF,OFFN,0,2
3291,60c5d6bf5659ea5e55def15a,"â€œYou did it. You crazy son of a bitch, you did it.â€ https://t.co/HI3lZXL5UT https://t.co/ezo4ixeXAz",HOF,PRFN,0,3
1456,60c5d6bf5659ea5e55defc34,feel the pain . Those who voted for bekar jhandu party on 2014 and 2019.dont come to doctors .ask you prime entertainer save you. You guys are real culprit of indian COVIDD crisis.your votes make him prime minister. #IndiaCovidCrisis #ModiResign #ModiKaVaccineJumla,HOF,HATE,0,0
93,60c5d6bf5659ea5e55def267,"Modi is a liar, it's Bengali, the people of Bengal know how to play chess, you won't get 100 digits, write it down #Resign_PM_Modi as soon as possible.Your arrogance and arrogance is not permanent, you can understand it when you see the result of Bengal",HOF,OFFN,0,2
4552,60c5d6bf5659ea5e55def633,"Even killing and praying, these two boats will not ride; the one who killed three boys of Chanda Babu's chodo lillah sent you into the jahannumðŸ˜Ž #JusticeForShahabuddin https://t.co/t9w9rpAyTE",HOF,HATE,0,0
2114,60c5d6bf5659ea5e55df0063,This is pendemic now. Nd BJP cowards nd lier leaders r giving statements that everything is alright. shame on u #NarendraModi #YogiAdityanath nd whole #BJP .. #ResignPMmodi #ModiResign #ModiKaVaccineJumla #ModiFailsIndia #ModiHataoDeshBachao #FarmersProstest https://t.co/FONqgyB7PC,HOF,HATE,0,0
4484,60c5d6bf5659ea5e55deffdd,@RyanShead I would have let them climb into my boat on their own power. I would have told them to sit in the back of the boat and to keep their damn mouths shut. When we were within a reasonable distance from the shore given the depth of my boat. I woul,HOF,HATE,0,0
3104,60c5d6bf5659ea5e55df04a1,@brijmoh36211428 @Captain54672005 @aasadhu @China_Amb_India @narendramodi The hashtag sums it all - #ChinaLiedPeopleDied #ChinaLiedMillionsDied #ChineseVirus #WuhanVirus chinese gift for the world = #COVID19 (irony is that this BS F gift  is real and dang,HOF,OFFN,0,2
4089,60c5d6bf5659ea5e55defbf1,"A man goes to a $5 hooker and gets crabs. goes to that same hooker and says "" Hey, u gave me crabs!"" The hooker replies, ""For $5 what did you expect? Lobster?"" ðŸ˜‚ðŸ˜‚",HOF,OFFN,0,2
232,60c5d6bf5659ea5e55def136,Pimp C ft Bun B and Big K.R.I.T. - Grippin On The Wood (Clean),HOF,PRFN,0,3
225,60c5d6bf5659ea5e55def28c,@JohnMayer You son of a bitch,HOF,PRFN,0,3
1742,60c5d6bf5659ea5e55defe51,"@im_seerat What a pity there are some criminals who do not pay for their crimes, right? #Islamophobia  is a major concern in present times and it all started with bollywood as we eat and laugh watching them dedmae Mulsims as community and fram them terrorist?",HOF,HATE,0,0
4477,60c5d6bf5659ea5e55defe7e,"The most greedy PM of India. The most important thing in every country is Education, it can be stopped but not ELECTION. #ExitModi #ModiDisasterForIndia #Resign_PM_Modi #ModiFailsIndia @PMOIndia @BJP4India https://t.co/GnCaGCxUzf",HOF,OFFN,0,2
201,60c5d6bf5659ea5e55def1e1,"@nblnb_brainrot @Whore_on_wheels WHERE ON EARTH HAVE YOU BEEN, I MISSED YOU",NOT,NONE,1,1
1547,60c5d6bf5659ea5e55defbcf,@KanchanGupta Name and shame please. We will boycott those news channels. #BengalBurning #BengalViolence,NOT,NONE,1,1
3736,60c5d6bf5659ea5e55deffaf,"@petermauriceuk @Garymcb73 @henrywinter ALL! That says it all about you and twitter, should have a warning against your account for talking absolutely bollocks..... ALL ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",HOF,PRFN,0,3
3010,60c5d6bf5659ea5e55df02dc,Chuck Woolery blocked me five years ago when I called him a racist shitbag and I see he is trending so Iâm guessing it is because he is a racist shitbag.,HOF,OFFN,0,2
1268,60c5d6bf5659ea5e55def9db,@RagingLibNana Is that damn thing for real?! JHC😫,NOT,NONE,1,1
461,60c5d6bf5659ea5e55def426,We live in midst of these shameless and pathetic society. Where trending hashtags are important but trending demand of the patients is made unimportant. #IndiaChoked #Shameless #Shame #ModiResignOrRepeal #ResignPMmodi #IndiaFightsCorona #IndiaFightsCOVID19 #indianeedoxygen https://t.co/7pxI4rfLPo,HOF,HATE,0,0
3347,60c5d6bf5659ea5e55def2f7,"@StarTrek @Mattisbrilliant KirkÂ :Â You're suffering from a Vulcan mind-meld, doctor. McCoyÂ :Â That green-blooded son of a bitch! It's his revenge for all the arguments he lost.",HOF,PRFN,0,3
2082,60c5d6bf5659ea5e55deff1e,"@UNHumanRights @UN #IndiaCovidCrisis @BDUTT @sardesairajdeep @CNN Mr Modi, you 1) refused to settle Farmers Protests with huge crowds 2) you called for campaign-crowds in Bengal 3) you declared a catastrophe over this severely inflaming it 4) you gave no investment to health.",HOF,OFFN,0,2
2534,60c5d6bf5659ea5e55df0363,"Kuch to Sharam karo @BJP4India walo. Tum log middle class aur garib ki kamar tod ke rakh diya.  Bahut ho gaya ache din, Modi is a disaster.. I was a supporter of BJP but now I hate BJP @narendramodi  #PetrolDieselPriceHike  #ResignModi",HOF,HATE,0,0
4885,60c5d6bf5659ea5e55def6de,"I need to lay low off these ice coffees before my skin start breaking out , I will be one piss BITCH!!!!!!! ðŸ¤¦ðŸ¾ðŸ˜‚",HOF,PRFN,0,3
2344,60c5d6bf5659ea5e55df0187,When Indian citizens are asking PM Modi to resign; Congress Party is seeking apology. Why has Congress Party become out of sync to what Indians want?? ⁦@RahulGandhi⁩ ⁦@priyankagandhi⁩ ⁦@INCIndia⁩ ⁦⁦@KapilSibal⁩ #ResignModi  https://t.co/2WVrRAXbG4,NOT,NONE,1,1
1995,60c5d6bf5659ea5e55defeda,@mica_c17 brooo same ima have one to piss my family off,HOF,PRFN,0,3
3473,60c5d6bf5659ea5e55def471,@SaketGokhale Even a politically naive person can understand that ! All intelligent minds Need to come up with a solution to counter it ! We do not want presidents rule in non bjp states ! #ResignModi,HOF,HATE,0,0
1642,60c5d6bf5659ea5e55defbb4,@Randeep_Sisodia He's dealing with d #ChineseVirus as best as he can much better than Delhi or d financial capital..is it enough..it never is  Not too concerned about d panchayat polls as in UP polls are without symbols so everyone claims victory.  I say again only concern is internal sabotage😉,NOT,NONE,1,1
2194,60c5d6bf5659ea5e55df006c,Haikyuu the only sport anime that got me rolling damn I will never forget this overly overwhelming excited feeling while watching and reading haikyuu.Just finished but I'm back to missing this masterpiece yet again can't wait for anime version I just know I'm going to cry alot https://t.co/oYFvRJY4fG,NOT,NONE,1,1
3701,60c5d6bf5659ea5e55deff28,"@GirlForJustice @RockClimber29 @nitzugarg @Ira_medic @JhuthBolnaPaapH Also no one appreciated me for using #WuhanVirus , sab steam steam , spread spread kar rahe hai, I already know that, finding out the interesting part got missed by all who replied Are",HOF,HATE,0,0
926,60c5d6bf5659ea5e55defa6a,"You know, if Felder would have gotten the decision over Hooker; he would have likely fought Michael Chandler and he could have won that via being insanely tough.",NOT,NONE,1,1
1014,60c5d6bf5659ea5e55def950,"In an effort to fatten the bottom lines of billionaires, an increase at the pumps has been approved. @nsgov   “That few bucks you saved while you were afraid to move? Fuck you, it’s mine.” ~ oil &amp; gas",HOF,PRFN,0,3
1998,60c5d6bf5659ea5e55deff23,@KYonZin_ If u have the  balls u bitch! Text me! Guys don’t trust this bitch it’s jus one side of the story!!! She’s creating sympathy from everyone it always takes two hands to clap! Ping me will tell yall what’s happening! U bloody Mf bitch,HOF,PRFN,0,3
929,60c5d6bf5659ea5e55def6e1,Apartheid is apartheid is apartheid is apartheid. Stop silencing us. Speak up for Palestine. #SilenceisViolence #FreePalestine #HumanRights #Islamophobia 🤲🏾🇵🇸❤️ https://t.co/BsZMjasPEV https://t.co/UUyq3MTShl,NOT,NONE,1,1
1079,60c5d6bf5659ea5e55def867,"@ComplexMusic He is really searching for that Biggie and Pac way out, huh? Dude either beats up, pimp slaps, shoot at, bite someone almost every two months.",NOT,NONE,1,1
